id,state.abbrev,station,city,county,zipcode,latitude,longitude
6675,OH,BOLIVAR POLICE DEPT,,,,,
6676,OH,BOTKINS POLICE DEPT,,,,,
6677,OH,BOWLING GREEN POLICE DEPT,,,,,
6678,OH,BOWLING GREEN STATE UNIV PD,,,,,
6679,OH,BRADY LAKE POLICE DEPT,,,,,
6680,OH,BREWSTER POLICE DEPT,,,,,
6681,OH,BRIMFIELD POLICE,,,,,
6682,OH,BROADVIEW HEIGHTS PD,,,,,
6683,OH,BROOKFIELD TWP POLICE DEPT,,,,,
6684,OH,BROOKLYN HEIGHTS POLICE DEPT,,,,,
6685,OH,BROOKVILLE POLICE DEPT,,,,,
6686,OH,BRUNSWICK HILLS TWP POLICE DEPT,,,,,
6687,OH,BRUNSWICK POLICE DEPT,,,,,
6688,OH,BRYAN POLICE DEPT,,,,,
6689,OH,BUCHTEL POLICE DEPT,,,,,
6690,OH,BUCKEYE LAKE POLICE DEPT,,,,,
6691,OH,BUCKLAND POLICE DEPT,,,,,
6692,OH,BUCYRUS POLICE DEPT,,,,,
6693,OH,BURTON POLICE DEPT,,,,,
6694,OH,BUTLER CTY SHERIFF DEPT,,,,,
6695,OH,CADIZ POLICE DEPT,,,,,
6696,OH,CALDWELL POLICE DEPT,,,,,
6697,OH,CAMPBELL POLICE DEPT,,,,,
6698,OH,CANAL FULTON POLICE DEPT,,,,,
6699,OH,CANFIELD POLICE DEPT,,,,,
6700,OH,CANTON POLICE DEPT,,,,,
6701,OH,CARDINGTON POLICE DEPT,,,,,
6702,OH,CARLISLE POLICE DEPT,,,,,
6703,OH,CARROLL COUNTY SHERIFFS OFFICE,,,,,
6704,OH,CARROLL CTY SHERIFF DEPT,,,,,
6705,OH,CARROLL POLICE DEPT,,,,,
6706,OH,CARROLLTON POLICE DEPT,,,,,
6707,OH,CASTALIA POLICE DEPT,,,,,
6708,OH,CELINA POLICE DEPT,,,,,
6709,OH,CENTERVILLE POLICE DEPT,,,,,
6710,OH,CENTRAL STATE UNIV POLICE,,,,,
6711,OH,CENTRAL STATE UNIV POLICE HI_ED,,,,,
6712,OH,CHAGRIN FALLS POLICE DEPT,,,,,
6713,OH,CHAMPAIGN CTY SHERIFF DEPT,,,,,
6714,OH,CHILLICOTHE POLICE DEPT,,,,,
6715,OH,CIRCLEVILLE POLICE DEPT,,,,,
6716,OH,CLARK CTY SHERIFF DEPT,,,,,
6717,OH,CLAY CENTER POLICE DEPT,,,,,
6718,OH,CLAY TWP POLICE DEPT (OTTAWA CTY),,,,,
6719,OH,CLAY TWP POLICE DEPT BROOKVILLE,,,,,
6720,OH,CLAY TWP POLICE DEPT GENOA,,,,,
6721,OH,CLERMONT COUNTY SHERIFFS OFFICE,,,,,
6722,OH,CLERMONT CTY SHERIFF DEPT,,,,,
6723,OH,CLEVELAND HEIGHTS POLICE DEPT,,,,,
6724,OH,CLEVELAND HTS POLICE DEPT,,,,,
6725,OH,CLEVELAND METROPARKS RANGER DEPT,,,,,
6726,OH,CLEVES POLICE DEPT,,,,,
6727,OH,COAL GROVE POLICE DEPT,,,,,
6728,OH,COALTON POLICE DEPT,,,,,
6729,OH,COLDWATER POLICE DEPT,,,,,
6730,OH,COLERAIN TWP POLICE DEPT,,,,,
6731,OH,COLLEGE OF MT. ST  JOSEPH PD HI_ED,,,,,
6732,OH,COLLEGE OF MT. ST  JOSEPH POLICE,,,,,
6733,OH,COLUMBIANA CTY DTF,,,,,
6734,OH,COLUMBIANA CTY SHERIFF DEPT,,,,,
6735,OH,COLUMBIANA POLICE DEPT,,,,,
6736,OH,COLUMBUS DIVISON OF POLICE,,,,,
6737,OH,COLUMBUS DIVISON POLICE DEPT,,,,,
6738,OH,COLUMBUS GROVE POLICE DEPT,,,,,
6739,OH,COMMERCIAL POINT POLICE DEPT,,,,,
6740,OH,CONNEAUT POLICE DEPT,,,,,
6741,OH,CONTINENTAL POLICE DEPT,,,,,
6742,OH,COPLEY POLICE DEPT,,,,,
6743,OH,CORNING POLICE DEPT,,,,,
6744,OH,CORTLAND POLICE DEPT,,,,,
6745,OH,COSHOCTON CTY SHERIFF DEPT,,,,,
6746,OH,COVINGTON POLICE DEPT,,,,,
6747,OH,CRAIG BEACH POLICE DEPT,,,,,
6748,OH,CRAWFORD CTY SHERIFF DEPT,,,,,
6749,OH,CRESTLINE POLICE DEPT,,,,,
6750,OH,CRIDERSVILLE POLICE DEPT,,,,,
6751,OH,CROSS CREEK TWP POLICE DEPT,,,,,
6752,OH,CUYAHOGA CTY SHERIFF DEPT,,,,,
6753,OH,DANVILLE POLICE DEPT,,,,,
6754,OH,DARKE COUNTY SHERIFFS OFFICE,,,,,
6755,OH,DARKE CTY SHERIFF DEPT,,,,,
6756,OH,DEER PARK POLICE DEPT,,,,,
6757,OH,DEFIANCE CITY POLICE DEPT,,,,,
6758,OH,DEFIANCE CO SHERIFF DEPT,,,,,
6759,OH,DEFIANCE POLICE DEPT,,,,,
6760,OH,DEGRAFF POLICE DEPT,,,,,
6761,OH,DELAWARE CTY SHERIFF DEPT,,,,,
6762,OH,DELAWARE POLICE DEPT,,,,,
6763,OH,DELHI TWP POLICE DEPT,,,,,
6764,OH,DELPHOS POLICE DEPT,,,,,
6765,OH,DELTA POLICE DEPT,,,,,
6766,OH,DESHLER POLICE DEPT,,,,,
6767,OH,DHS/ICE COLUMBUS,,,,,
6768,OH,DHS/ICE OHIO,,,,,
6769,OH,DHS/ICE SEC INVESTIGATIONS,,,,,
6770,OH,DHS/ICE STRONGVILLE,,,,,
6771,OH,DHS/ICE/HSI BLUE ASH,,,,,
6772,OH,DHS/ICE/HSI OHIO,,,,,
6773,OH,DOJ/FBI CINCINNATI DIVISION,,,,,
6774,OH,DOJ/FBI CLEVELAND,,,,,
6775,OH,DOJ/USMS COLUMBUS,,,,,
6776,OH,DOYLESTOWN POLICE DEPT,,,,,
6777,OH,EAST CLEVELAND POLICE DEPT,,,,,
6778,OH,EATON POLICE DEPT,,,,,
6779,OH,EDGERTON POLICE DEPT,,,,,
6780,OH,EDON POLICE DEPT,,,,,
6781,OH,EHOVE POLICE ACADEMY,,,,,
6782,OH,ELIDA POLICE DEPT,,,,,
6783,OH,ELMORE POLICE DEPT,,,,,
6784,OH,ELMWOOD PLACE POLICE DEPT,,,,,
6785,OH,EMPIRE POLICE DEPT,,,,,
6786,OH,ENGLEWOOD POLICE DEPT,,,,,
6787,OH,EUCLID POLICE DEPT,,,,,
6788,OH,FAIRBORN POLICE DEPT,,,,,
6789,OH,FAIRFAX POLICE DEPT,,,,,
6790,OH,FAIRFIELD COUNTY SHERIFFS OFFICE,,,,,
6791,OH,FAIRFIELD CTY SHERIFF DEPT,,,,,
6792,OH,FAIRFIELD MED CTR POLICE DEPT,,,,,
6793,OH,FAIRFIELD TWP POLICE DEPT,,,,,
6794,OH,FAIRLAWN POLICE DEPT,,,,,
6795,OH,FAIRPORT HARBOR POLICE DEPT,,,,,
6796,OH,FAYETTE COUNTY SHERIFFS OFFICE,,,,,
6797,OH,FAYETTE CTY SHERIFF'S DEPT,,,,,
6798,OH,FAYETTE CTY SHERIFFS DEPT,,,,,
6799,OH,FAYETTE POLICE DEPT,,,,,
6800,OH,FAYETTEVILLE POLICE DEPT,,,,,
6801,OH,FINDLAY POLICE DEPT,,,,,
6802,OH,FIVE RIVERS METRO PARKS PD,,,,,
6803,OH,FIVE RIVERS METROPARKS,,,,,
6804,OH,FOREST PARK POLICE DEPT,,,,,
6805,OH,FOREST POLICE DEPT,,,,,
6806,OH,FORT JENNINGS POLICE DEPT,,,,,
6807,OH,FOSTORIA POLICE DEPT,,,,,
6808,OH,FOWLER POLICE DEPT,,,,,
6809,OH,FRANKLIN CTY SHERIFF DEPT,,,,,
6810,OH,FRANKLIN TWP POLICE DEPT,,,,,
6811,OH,FRAZEYSBURG POLICE DEPT,,,,,
6812,OH,FREMONT POLICE DEPT,,,,,
6813,OH,FULTON CTY SHERIFF DEPT,,,,,
6814,OH,GAHANNA POLICE DEPT,,,,,
6815,OH,GALLIA COUNTY SHERIFFS OFFICE,,,,,
6816,OH,GALLIA CTY SHERIFF DEPT,,,,,
6817,OH,GARFIELD HEIGHTS POLICE DEPT,,,,,
6818,OH,GEAUGA COUNTY  SHERIFF'S OFFICE,,,,,
6819,OH,GEAUGA COUNTY  SHERIFFS OFFICE,,,,,
6820,OH,GEAUGA PARK DISTRICT RANGERS,,,,,
6821,OH,GEAUGA PARK LAW ENFORCEMENT RANGERS,,,,,
6822,OH,GENEVA ON THE LAKE POLICE DEPT,,,,,
6823,OH,GENOA POLICE DEPT,,,,,
6824,OH,GENOA TWP POLICE DEPT,,,,,
6825,OH,GEORGETOWN POLICE DEPT,,,,,
6826,OH,GERMAN TOWNSHIP POLICE,,,,,
6827,OH,GERMAN TWP POLICE DEPT,,,,,
6828,OH,GERMANTOWN POLICE DEPT,,,,,
6829,OH,GERMANTOWN TWP POLICE,,,,,
6830,OH,GIRARD POLICE DEPT,,,,,
6831,OH,GLENDALE POLICE DEPT,,,,,
6832,OH,GNADENHUTTEN POLICE DEPT,,,,,
6833,OH,GOLF MANOR POLICE DEPT,,,,,
6834,OH,GOSHEN TWP POLICE DEPT-SALEM,,,,,
6835,OH,GRAFTON POLICE DEPT,,,,,
6836,OH,GRAND RIVER POLICE DEPT,,,,,
6837,OH,GRANDVIEW HEIGHTS POLICE DIV,,,,,
6838,OH,GRANVILLE POLICE DEPT,,,,,
6839,OH,GRATIS POLICE DEPT,,,,,
6840,OH,GREATER CLEVELAND TRANSIT POLICE,,,,,
6841,OH,GREEN SPRINGS POLICE DEPT,,,,,
6842,OH,GREEN TWP POLICE DEPT,,,,,
6843,OH,GREENE COUNTY SHERIFFS OFFICE,,,,,
6844,OH,GREENE CTY SHERIFF DEPT,,,,,
6845,OH,GREENFIELD POLICE DEPT,,,,,
6846,OH,GROVEPORT POLICE DEPT,,,,,
6847,OH,GUERNSEY CTY SHERIFF DEPT,,,,,
6848,OH,HAMILTON COUNTY SHERIFFS OFFICE,,,,,
6849,OH,HAMILTON CTY POLICE ASSN SWAT,,,,,
6850,OH,HAMILTON CTY SHERIFF DEPT,,,,,
6851,OH,HAMILTON POLICE DEPT,,,,,
6852,OH,HAMILTON TWP POLICE DEPT,,,,,
6853,OH,HANCOCK COUNTY SHERIFFS OFFICE,,,,,
6854,OH,HANCOCK CTY SHERIFF DEPT,,,,,
6855,OH,HANGING ROCK POLICE DEPT,,,,,
6856,OH,HARDIN COUNTY SHERIFF'S OFFICE,,,,,
6857,OH,HARDIN COUNTY SHERIFFS OFFICE,,,,,
6858,OH,HARRISON CTY SHERIFF DEPT,,,,,
6859,OH,HARTFORD TOWNSHIP PD,,,,,
6860,OH,HARVEYSBURG POLICE DEPT,,,,,
6861,OH,HASKINS POLICE DEPARTMENT,,,,,
6862,OH,HASKINS VILLAGE POLICE DEPT,,,,,
6863,OH,HIGHLAND COUNTY SHERIFFS OFFICE,,,,,
6864,OH,HIGHLAND CTY SHERIFF DEPT,,,,,
6865,OH,HIGHLAND HILLS POLICE DEPT,,,,,
6866,OH,HILLIARD POLICE DEPT,,,,,
6867,OH,HILLSBORO POLICE DEPT,,,,,
6868,OH,HIRAM POLICE DEPT,,,,,
6869,OH,HOCKING COLLEGE POLICE DEPT,,,,,
6870,OH,HOCKING COLLEGE POLICE DEPT HI_ED,,,,,
6871,OH,HOCKING CTY SHERIFF DEPT,,,,,
6872,OH,HOLLAND POLICE DEPT,,,,,
6873,OH,HOLMES CTY SHERIFF DEPT,,,,,
6874,OH,HUBBARD POLICE DEPT,,,,,
6875,OH,HUBBARD TWP POLICE DEPT,,,,,
6876,OH,HUBER HEIGHTS POLICE DEPT,,,,,
6877,OH,HURON CTY SHERIFF DEPT,,,,,
6878,OH,INDEPENDENCE POLICE DEPT,,,,,
6879,OH,INDIAN HILL POLICE DEPT,,,,,
6880,OH,IRONTON POLICE DEPT,,,,,
6881,OH,JACKSON CENTER POLICE DEPT,,,,,
6882,OH,JACKSON CTY SHERIFF DEPT,,,,,
6883,OH,JACKSON POLICE DEPT,,,,,
6884,OH,JACKSON TWP NORTH JACKSON,,,,,
6885,OH,JACKSON TWP POLICE DEPT MASSILLON,,,,,
6886,OH,JEFFERSON CTY SHERIFF DEPT,,,,,
6887,OH,JOHNNY APPLESEED METRO PARK,,,,,
6888,OH,JUNCTION CITY POLICE DEPT,,,,,
6889,OH,KALIDA POLICE DEPT,,,,,
6890,OH,KENT POLICE DEPT,,,,,
6891,OH,KENTON POLICE DEPT,,,,,
6892,OH,KETTERING POLICE DEPT,,,,,
6893,OH,KINSMAN POLICE DEPT,,,,,
6894,OH,KIRTLAND HILLS POLICE DEPT,,,,,
6895,OH,KIRTLAND POLICE DEPT,,,,,
6896,OH,KNOX CTY SHERIFF DEPT,,,,,
6897,OH,LAKE COUNTY NARCOTICS AGENCY,,,,,
6898,OH,LAKE COUNTY PROSECUTOR'S OFFICE,,,,,
6899,OH,LAKE COUNTY PROSECUTORS OFFICE,,,,,
6900,OH,LAKE CTY NARCOTICS AGENCY,,,,,
6901,OH,LAKE TWP POLICE DEPT,,,,,
6902,OH,LAKELAND COMM COLLEGE POLICE,,,,,
6903,OH,LAKELAND COMM COLLEGE POLICE HI_ED,,,,,
6904,OH,LANCASTER POLICE DEPT,,,,,
6905,OH,LAURELVILLE POLICE DEPT,,,,,
6906,OH,LAWRENCE CTY SHERIFF DEPT,,,,,
6907,OH,LAWRENCE TWP POLICE DEPT,,,,,
6908,OH,LEBANON POLICE DEPT,,,,,
6909,OH,LEESBURG POLICE DEPT,,,,,
6910,OH,LEIPSIC POLICE DEPT,,,,,
6911,OH,LIBERTY TWP POLICE DEPT,,,,,
6912,OH,LICKING COUNTY SHERIFFS OFFICE,,,,,
6913,OH,LICKING CTY SHERIFF DEPT,,,,,
6914,OH,LICKING CTY SHERIFFS OFFICE,,,,,
6915,OH,LIMA POLICE DEPT,,,,,
6916,OH,LINCOLN HEIGHTS POLICE DEPT,,,,,
6917,OH,LINNDALE POLICE DEPT,,,,,
6918,OH,LISBON POLICE DEPT,,,,,
6919,OH,LITHOPOLIS POLICE DEPT,,,,,
6920,OH,LIVERPOOL TWP POLICE DEPT,,,,,
6921,OH,LODI POLICE DEPT,,,,,
6922,OH,LOGAN CTY SHERIFF DEPT,,,,,
6923,OH,LOGAN POLICE DEPT,,,,,
6924,OH,LONDON POLICE DEPT,,,,,
6925,OH,LORAIN COUTY METRO PARKS,,,,,
6926,OH,LORAIN CTY  METRO PARKS,,,,,
6927,OH,LORAIN CTY SHERIFF DEPT,,,,,
6928,OH,LORAIN POLICE DEPT,,,,,
6929,OH,LORDSTOWN POLICE DEPT,,,,,
6930,OH,LOUISVILLE POLICE DEPT,,,,,
6931,OH,LOVELAND POLICE DEPT,,,,,
6932,OH,LOWELLVILLE POLICE DEPT,,,,,
6933,OH,LUCAS CTY SHERIFF DEPT,,,,,
6934,OH,LUCKEY POLICE DEPT,,,,,
6935,OH,LYNCHBURG POLICE DEPT,,,,,
6936,OH,MACEDONIA POLICE DEPT,,,,,
6937,OH,MADEIRA POLICE DEPT,,,,,
6938,OH,MADISON CO SHERIFF DEPT,,,,,
6939,OH,MADISON COUNTY SHERIFFS OFFICE,,,,,
6940,OH,MADISON TOWNSHIP FIRE DEPT,,,,,
6941,OH,MADISON TWP POLICE DEPT (MADISON),,,,,
6942,OH,MADISON TWP POLICE DEPT GROVEPORT,,,,,
6943,OH,MADISON TWP POLICE DEPT MADISON,,,,,
6944,OH,MADISON VILLAGE POLICE DEPT,,,,,
6945,OH,MAGNOLIA POLICE DEPT,,,,,
6946,OH,MAHONING COUNTY SHERIFFS OFFICE,,,,,
6947,OH,MAHONING CTY SHERIFF DEPT,,,,,
6948,OH,MAHONING VALLEY CRISIS RESPONSE,,,,,
6949,OH,MAINEVILLE POLICE DEPT,,,,,
6950,OH,MALINTA POLICE DEPT,,,,,
6951,OH,MANCHESTER POLICE DEPT,,,,,
6952,OH,MANSFIELD POLICE DEPT,,,,,
6953,OH,MAPLE HEIGHTS POLICE DEPT,,,,,
6954,OH,MARIETTA POLICE DEPT,,,,,
6955,OH,MARION CTY SHERIFF DEPT,,,,,
6956,OH,MARION POLICE DEPT,,,,,
6957,OH,MARION TWP POLICE DEPT,,,,,
6958,OH,MARLBORO TWP POLICE DEPT,,,,,
6959,OH,MARSHALLVILLE POLICE DEPT,,,,,
6960,OH,MARTINS FERRY POLICE DEPT,,,,,
6961,OH,MARYSVILLE DIVISION OF POLICE,,,,,
6962,OH,MASSILLON POLICE DEPT,,,,,
6963,OH,MATAMORAS POLICE DEPT,,,,,
6964,OH,MAYFIELD HEIGHTS POLICE DEPT,,,,,
6965,OH,MCARTHUR POLICE DEPT,,,,,
6966,OH,MCCLURE POLICE DEPT,,,,,
6967,OH,MCCOMB POLICE DEPT,,,,,
6968,OH,MECHANICSBURG POLICE DEPT,,,,,
6969,OH,MEDINA COUNTY SHERIFFS OFFICE,,,,,
6970,OH,MEDINA CTY SHERIFF DEPT,,,,,
6971,OH,MEDWAY DRUG ENFORCEMENT AGENCY,,,,,
6972,OH,MEIGS COUNTY SHERIFFS OFFICE,,,,,
6973,OH,MEIGS CTY SHERIFF DEPT,,,,,
6974,OH,MENTOR LAKE POLICE DEPT,,,,,
6975,OH,MENTOR POLICE DEPT,,,,,
6976,OH,METROHEALTH SYSTEM POLICE,,,,,
6977,OH,METROPARKS OF BUTLER CTY,,,,,
6978,OH,MIAMI CTY  SHERIFF'S  OFFICE,,,,,
6979,OH,MIAMI CTY  SHERIFFS  OFFICE,,,,,
6980,OH,MIAMI TOWNSHIP POLICE DEPT DAYTON,,,,,
6981,OH,MIDDLEBURG HEIGHTS POLICE DEPT,,,,,
6982,OH,MIDDLEFIELD POLICE DEPT,,,,,
6983,OH,MIDDLETOWN POLICE DEPT,,,,,
6984,OH,MIDVALE POLICE DEPT,,,,,
6985,OH,MILL CREEK METROPARKS POLICE,,,,,
6986,OH,MILLERSPORT POLICE DEPT,,,,,
6987,OH,MILTON POLICE DISTRICT,,,,,
6988,OH,MILTON TWP POLICE DISTRICT,,,,,
6989,OH,MOGADORE POLICE DEPT,,,,,
6990,OH,MONROE CTY SHERIFF DEPT,,,,,
6991,OH,MONROE POLICE DEPT,,,,,
6992,OH,MONROEVILLE POLICE DEPT,,,,,
6993,OH,MONTGOMERY CTY SHERIFF DEPT,,,,,
6994,OH,MONTGOMERY POLICE DEPT,,,,,
6995,OH,MONTPELIER POLICE DEPT,,,,,
6996,OH,MONTVILLE TWP POLICE DEPT,,,,,
6997,OH,MORAINE POLICE DEPT,,,,,
6998,OH,MORELAND HILLS POLICE DEPT,,,,,
6999,OH,MORGAN COUNTY SHERIFFS OFFICE,,,,,
7000,OH,MORGAN CTY SHERIFF DEPT,,,,,
7001,OH,MORROW POLICE DEPT,,,,,
7002,OH,MOUNT ORAB POLICE DEPT,,,,,
7003,OH,MOWRYSTOWN POLICE DEPT,,,,,
7004,OH,MURRAY CITY POLICE DEPT,,,,,
7005,OH,MUSKINGUM CO SHERIFF DEPT,,,,,
7006,OH,NAVARRE POLICE DEPT,,,,,
7007,OH,NELSONVILLE POLICE DEPT,,,,,
7008,OH,NEW ALEXANDRIA POLICE DEPT,,,,,
7009,OH,NEW BOSTON POLICE DEPT,,,,,
7010,OH,NEW KNOXVILLE POLICE DEPT,,,,,
7011,OH,NEW LEBANON POLICE,,,,,
7012,OH,NEW LEXINGTON POLICE DEPT,,,,,
7013,OH,NEW LONDON POLICE DEPT,,,,,
7014,OH,NEW MADISON POLICE DEPT,,,,,
7015,OH,NEW MIDDLETOWN POLICE DEPT,,,,,
7016,OH,NEW PHILADELPHIA POLICE DEPT,,,,,
7017,OH,NEW VIENNA POLICE DEPT,,,,,
7018,OH,NEWCOMERSTOWN POLICE DEPT,,,,,
7019,OH,NILES POLICE DEPT,,,,,
7020,OH,NOBLE COUNTY SHERIFF DEPT,,,,,
7021,OH,NOBLE CTY SHERIFF DEPT,,,,,
7022,OH,NORTH BALTIMORE POLICE DEPT,,,,,
7023,OH,NORTH CANTON POLICE DEPT,,,,,
7024,OH,NORTH COLLEGE HILL POLICE,,,,,
7025,OH,NORTH COLLEGE HILL POLICE DEPT,,,,,
7026,OH,NORTH COLLEGE HILL POLICE HI_ED,,,,,
7027,OH,NORTH HAMPTON POLICE DEPT,,,,,
7028,OH,NORTH KINGSVILLE POLICE DEPT,,,,,
7029,OH,NORTH ROYALTON POLICE DEPT,,,,,
7030,OH,NORTHFIELD VILLAGE POLICE DEPT,,,,,
7031,OH,NORWALK POLICE DEPT,,,,,
7032,OH,NORWOOD POLICE DEPT,,,,,
7033,OH,NT RAILWAY PD (REPUBLIC STEEL),,,,,
7034,OH,OAK HILL POLICE DEPT,,,,,
7035,OH,OAKWOOD PUBLIC SAFETY DEPT,,,,,
7036,OH,OAKWOOD VILLAGE POLICE DEPT,,,,,
7037,OH,OBERLIN POLICE DEPT,,,,,
7038,OH,OBETZ POLICE DEPT,,,,,
7039,OH,OH BUREAU OF CRIMINAL ID  INVEST,,,,,
7040,OH,OH BUREAU OF CRIMINAL ID & INVEST,,,,,
7041,OH,OH DEPT OF NATURAL RESOURCES,,,,,
7042,OH,OH PEACE OFFICER TNG ACADEMY,,,,,
7043,OH,OH STATE HIGHWAY PATROL,,,,,
7044,OH,OH STATE UNIV POLICE DEPT,,,,,
7045,OH,OH STATE UNIV POLICE DEPT HI_ED,,,,,
7046,OH,OLMSTED FALLS POLICE DEPT,,,,,
7047,OH,ONTARIO POLICE DEPT,,,,,
7048,OH,ORANGE VILLAGE POLICE DEPT,,,,,
7049,OH,OREGON POLICE DEPT,,,,,
7050,OH,ORRVILLE POLICE DEPT,,,,,
7051,OH,ORWELL POLICE DEPT,,,,,
7052,OH,OSTRANDER DIVISION POLICE,,,,,
7053,OH,OTTAWA CTY SHERIFF DEPT,,,,,
7054,OH,OTTAWA HILLS POLICE DEPT,,,,,
7055,OH,OTTAWA POLICE DEPT,,,,,
7056,OH,OWENSVILLE POLICE DEPT,,,,,
7057,OH,OXFORD POLICE DEPT,,,,,
7058,OH,OXFORD TOWNSHIP POLICE DEPT,,,,,
7059,OH,PAINESVILLE POLICE DEPT,,,,,
7060,OH,PARMA HEIGHTS POLICE DEPT,,,,,
7061,OH,PARMA POLICE DEPT,,,,,
7062,OH,PATASKALA POLICE DEPT,,,,,
7063,OH,PAULDING CTY SHERIFF DEPT,,,,,
7064,OH,PEEBLES POLICE DEPT,,,,,
7065,OH,PEMBERVILLE POLICE DEPT,,,,,
7066,OH,PEPPER PIKE POLICE DEPT,,,,,
7067,OH,PERKINS TWP POLICE DEPT,,,,,
7068,OH,PERRY CTY SHERIFF DEPT,,,,,
7069,OH,PERRY POLICE DEPT,,,,,
7070,OH,PERRY TWP POLICE DEPT,,,,,
7071,OH,PERRY TWP POLICE DEPT (BROOKVILLE),,,,,
7072,OH,PERRY TWP POLICE DEPT (DUBLIN),,,,,
7073,OH,PERRYSBURG POLICE DEPT,,,,,
7074,OH,PERRYSBURG TWP POLICE DEPT,,,,,
7075,OH,PICKAWAY CTY SHERIFF DEPT,,,,,
7076,OH,PICKERINGTON POLICE DEPT,,,,,
7077,OH,PIKE CTY SHERIFF DEPT,,,,,
7078,OH,PIONEER POLICE DEPT,,,,,
7079,OH,PIQUA POLICE DEPT,,,,,
7080,OH,PLYMOUTH POLICE DEPT,,,,,
7081,OH,POLAND VILLAGE POLICE DEPT,,,,,
7082,OH,POMEROY POLICE DEPT,,,,,
7083,OH,PORT CLINTON POLICE DEPT,,,,,
7084,OH,PORTAGE CTY SHERIFF DEPT,,,,,
7085,OH,PORTSMOUTH POLICE DEPT,,,,,
7086,OH,PREBLE CTY SHERIFF DEPT,,,,,
7087,OH,PROCTORVILLE POLICE DEPT,,,,,
7088,OH,PUTNAM CTY SHERIFF DEPT,,,,,
7089,OH,RAVENNA POLICE DEPT,,,,,
7090,OH,RAYLAND POLICE DEPARTMENT,,,,,
7091,OH,READING POLICE DEPT,,,,,
7092,OH,REPUBLIC N&T RAILWAY REPUBLIC STEEL,,,,,
7093,OH,REPUBLIC NT RAILWAY REPUBLIC STEEL,,,,,
7094,OH,REPUBLIC POLICE DEPT,,,,,
7095,OH,REYNOLDSBURG POLICE DEPT,,,,,
7096,OH,RICHFIELD POLICE DEPT,,,,,
7097,OH,RICHLAND CTY SHERIFF DEPT,,,,,
7098,OH,RICHMOND HEIGHTS POLICE DEPT,,,,,
7099,OH,RIO GRANDE POLICE DEPT,,,,,
7100,OH,RIPLEY POLICE DEPT,,,,,
7101,OH,RITTMAN POLICE DEPT,,,,,
7102,OH,RIVERSIDE POLICE DEPT,,,,,
7103,OH,ROAMING SHORES POLICE DEPT,,,,,
7104,OH,ROCKFORD POLICE DEPT,,,,,
7105,OH,ROCKY RIDGE POLICE DEPT,,,,,
7106,OH,ROSS CTY SHERIFF DEPT,,,,,
7107,OH,ROSS TWP POLICE DEPT,,,,,
7108,OH,ROSSFORD POLICE DEPT,,,,,
7109,OH,RUSSELL POLICE DEPT,,,,,
7110,OH,RUSSELLS POINT POLICE DEPT,,,,,
7111,OH,RUSSELLVILLE POLICE DEPT,,,,,
7112,OH,RUTLAND POLICE DEPT,,,,,
7113,OH,SAGAMORE HILLS POLICE DEPT,,,,,
7114,OH,SALINE TWP POLICE DEPT,,,,,
7115,OH,SALINEVILLE POLICE DEPT,,,,,
7116,OH,SANDUSKY COUTY SHERIFFS OFFICE,,,,,
7117,OH,SANDUSKY CTY SHERIFF DEPT,,,,,
7118,OH,SANDUSKY POLICE DEPT,,,,,
7119,OH,SANDUSKY VETERANS HOME POLICE,,,,,
7120,OH,SCIOTO COUNTY SHERIFF'S OFFICE,,,,,
7121,OH,SCIOTO COUNTY SHERIFFS OFFICE,,,,,
7122,OH,SCOTT POLICE DEPT,,,,,
7123,OH,SENECA COUNTY SHERIFFS OFFICE,,,,,
7124,OH,SENECA CTY SHERIFF DEPT,,,,,
7125,OH,SEVILLE POLICE DEPT,,,,,
7126,OH,SHADYSIDE POLICE DEPT,,,,,
7127,OH,SHAKER HEIGHTS POLICE DEPT,,,,,
7128,OH,SHARON TWP POLICE DEPT,,,,,
7129,OH,SHARONVILLE POLICE DEPT,,,,,
7130,OH,SHAWNEE HILLS POLICE DEPT,,,,,
7131,OH,SHAWNEE TWP POLICE DEPT,,,,,
7132,OH,SHEFFIELD LAKE POLICE DEPT,,,,,
7133,OH,SHELBY CTY SHERIFF DEPT,,,,,
7134,OH,SHELBY POLICE DEPT,,,,,
7135,OH,SILVER LAKE POLICE DEPT,,,,,
7136,OH,SILVERTON POLICE DEPT,,,,,
7137,OH,SINCLAIR POLICE DEPT,,,,,
7138,OH,SMITH TWP POLICE DEPT,,,,,
7139,OH,SOUTH CHARLESTON POLICE DEPT,,,,,
7140,OH,SOUTH POINT POLICE DEPT,,,,,
7141,OH,SOUTH ZANESVILLE POLICE DEPT,,,,,
7142,OH,SOUTHEAST OH NARC SWAT DEPT,,,,,
7143,OH,SOUTHEASTERN OHIO REGIONAL JAIL,,,,,
7144,OH,SPENCER POLICE DEPT,,,,,
7145,OH,SPRINGBORO POLICE DEPT,,,,,
7146,OH,SPRINGFIELD POLICE DEPT,,,,,
7147,OH,SPRINGFIELD TWP PD AKRON,,,,,
7148,OH,SPRINGFIELD TWP PD CINNCINATI,,,,,
7149,OH,SPRINGFIELD TWP POLICE DEPT (AKRON),,,,,
7150,OH,ST LOUISVILLE POLICE DEPT,,,,,
7151,OH,ST PARIS POLICE DEPT,,,,,
7152,OH,STARK COUNTY SHERIFFS OFFICE,,,,,
7153,OH,STARK CTY SHERIFF DEPT,,,,,
